ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
2NA1050003,理化,直線運動,時間的測量,"以下列何者當作計時工具，精準度最差？　(A)石英錶　(B)擺鐘　(C)脈搏　(D)沙漏。《答案》C詳解：脈搏隨生理狀況不同而改變。",時間測量工具與原理,matched,
2NA1050004,理化,直線運動,時間的測量,"能隨時間顯示規律變化的工具，可以作為計時器，試依此判斷下列何者不適合作為測量時間的工具？　(A)竿影　(B)單擺擺動　(C)水的蒸發　(D)沙漏。《答案》C",時間測量工具與原理,matched,
2NA1050005,理化,直線運動,時間的測量,"現在公制單位時間「秒」，是根據下列哪一項所制定的？　(A)八萬六千四百分之一太陽日　(B)銫原子的振動頻率　(C)脈搏跳動一次的時間　(D)單擺擺動一次的時間。《答案》B",標準時間單位,matched,
2NA1050006,理化,直線運動,時間的測量,"關於測量時間的裝置之敘述，下列何者錯誤？　(A)能隨時間規律變化　(B)具有重複發生的現象　(C)日晷、竿影、沙漏皆能用來計時　(D)目前國際公制使用的時間單位「秒」是以石英錶制訂的。《答案》D詳...",標準時間單位,matched,
2NA1050007,理化,直線運動,時間的測量,國維和妹妹家維在家中自行測量脈搏跳動60次及呼吸10次所需的時間如附表，試問下列敘述何者正確？(A)國維的脈膊跳動週期為1.5秒　(B)家維的脈膊跳動比較快　(C)家維的呼吸週期為16秒　(D)國...,週期與頻率,matched,
2NA1050008,理化,直線運動,時間的測量,小穹研究單擺的運動，其實驗數據如附表所示，則根據資料可得到下列哪一個推論？(A)擺動週期與擺長無關　(B)擺動週期與擺錘質量無關　(C)擺角介於2～5度時，擺動週期與擺角無關　(D)擺動週期與擺長...,單擺週期影響因素,matched,
2NA1050009,理化,直線運動,時間的測量,俊達設計一個實驗想要探討單擺週期與擺角、擺長和擺錘質量間的關係，他所測得的數據如附表，則根據此資料，可得到下列哪一個推論？(A)單擺的週期與擺長的平方根成正比　(B)單擺的週期與擺錘的質量無關　(...,單擺週期影響因素,matched,
2NA1050010,理化,直線運動,時間的測量,小偉觀察單擺的擺動，附表是改變擺長所做三次實驗的數據，試問小偉可以得到下列哪一結論？　(A)擺的週期和擺錘質量無關　(B)擺的週期和擺錘質量成正比　(C)擺的週期和擺長成正比　(D)擺的週期和擺長的平...,單擺週期影響因素,matched,
2NA1050011,理化,直線運動,時間的測量,"在擺角小於10度的單擺實驗中，下列哪一項和單擺來回擺動一次所需的時間有關？　(A)擺錘的質量　(B)擺錘的種類　(C)擺線的長度　(D)擺線的種類。《答案》C",單擺週期影響因素,matched,
2NA1050012,理化,直線運動,時間的測量,關於單擺的敘述，下列何者正確？　(A)擺錘的質量越大，受地球的引力越大，故擺動時間越短　(B)擺繩的重量極小可以忽略不計，故擺動時間與擺長無關　(C)擺角不大時，擺動的週期不隨擺角而改變　(D)沙漏是...,單擺週期影響因素,matched,
2NA1050013,理化,直線運動,時間的測量,"甲、乙兩單擺的擺角均相等，擺長甲＞乙，則擺動一次所需的時間何者較長？　(A)甲　(B)乙　(C)甲＝乙　(D)無法判定。《答案》A詳解：擺長越長，擺動的週期越大。",單擺週期影響因素,matched,
2NA1050014,理化,直線運動,時間的測量,"某生做單擺實驗的結果如附表，將其實驗資料作圖，則圖形為下列何者？(A) (B)　(C) (D)《答案》A詳解：擺動次數和時間成正比，故為通過原點的斜直線。",單擺特性,matched,
2NA1050015,理化,直線運動,時間的測量,"三個單擺的相關資料如附表所示，則其週期大小之比較為何？(A)甲＞乙＞丙　(B)甲＝乙＝丙　(C)甲＜乙＜丙　(D)乙＞丙＞甲。《答案》A詳解：擺長越長，週期越大，擺角和擺錘質量不影響週期。",單擺週期影響因素,matched,
2NA1050016,理化,直線運動,時間的測量,"已知各單擺的擺錘質量均相同，則下列何者的週期最大？　(A)擺長100公分，擺角5°　(B)擺長90公分，擺角6°　(C)擺長80公分，擺角7°　(D)擺長70公分，擺角8°。《答案》A詳解：擺長越...",單擺週期影響因素,matched,
2NA1050017,理化,直線運動,時間的測量,小艾、小米、小莉三人各用長100公分之繩子做單擺實驗，其所用之擺錘質量各為20公克、30公克、40公克，且所測得週期各為T1、T2、T3，則三者之大小關係為何？　(A)T1＞T2＞T3　(B)T1＜T...,單擺週期影響因素,matched,
2NA1050018,理化,直線運動,時間的測量,已知甲、乙、丙三個單擺的擺角關係為：θ甲＜θ乙＜θ丙＜10°，擺錘質量關係為：M丙＞M乙＞M甲，擺長關係為：L甲＞L乙＞L丙，則甲、乙、丙三個單擺的週期何者最大？　(A)甲　(B)乙　(C)丙　(D)...,單擺週期影響因素,matched,
2NA1050019,理化,直線運動,時間的測量,做單擺實驗時，測得其週期為T0；如擺錘質量及擺角不變，增加擺長時測得的週期為T1；如擺長及擺角不變，加重擺錘質量時測得的週期為T2；如擺長及擺錘質量不變，增大擺角時測得的週期為T3。試問下列大小關係何...,單擺週期影響因素,matched,
2NA1050020,理化,直線運動,時間的測量,"小亞做擺角小於10°的單擺擺動實驗，試問當他改變下列何種因素時，單擺的週期將會發生變化？　(A)擺長　(B)擺錘質量　(C)擺動角度　(D)擺錘材質。《答案》A",單擺週期影響因素,matched,
2NA1050021,理化,直線運動,時間的測量,"體重較重的詩羽和體重較輕的小惠分別玩同一秋千，若兩人擺動角度皆為10°，則何者擺動一次所需時間應該較長？　(A)詩羽較長　(B)小惠較長　(C)時間一樣　(D)不一定。《答案》C詳解：擺錘的質量大...",單擺週期影響因素,matched,
2NA1050022,理化,直線運動,時間的測量,"小平研究單擺的運動，其實驗數據如附表所示，則根據表中資料，當擺角介於2～5度時，單擺的週期和擺角的關係圖應為下列何者？(A)　(B)　(C)　(D)《答案》A",單擺週期影響因素,matched,
2NA1050023,理化,直線運動,時間的測量,"以A、B、C三個單擺做單擺週期實驗，除了擺長之外，其他條件均相同，結果如附圖，則擺長由長到短的順序為何？(A)C＞B＞A　(B)B＞C＞A　(C)C＞A＞B　(D)A＞B＞C。《答案》A詳解：...",,skipped,題目提到圖片相關內容: 附圖
2NA1050024,理化,直線運動,時間的測量,"娜娜測得某單擺的擺動次數與擺動時間的關係如附圖所示，試問該單擺擺動40次需多少秒？(A)4　(B)8　(C)12　(D)16。《答案》D詳解：擺動20次需8秒，擺動40次應需8×2＝16秒。",,skipped,題目提到圖片相關內容: 附圖
2NA1050025,理化,直線運動,時間的測量,"某單擺擺動次數和時間的關係如附圖所示，則下列敘述何者錯誤？(A)擺動4次需要8秒　(B)擺動週期為2秒　(C)若擺長的長度增加，測量出的結果應該在A區　(D)若擺錘質量增加，測量結果將維持不變。...",,skipped,題目提到圖片相關內容: 附圖
2NA1050026,理化,直線運動,時間的測量,小悠做單擺實驗，他設計了兩個擺，A擺的擺長為20公分，B擺的擺長為80公分，實驗後，將擺動次數和時間繪製如附圖，則下列敘述何者錯誤？(A)若擺長為100公分，則其關係圖應在圖中X區　(B)由圖可知...,,skipped,題目提到圖片相關內容: 圖中
2NA1050027,理化,直線運動,時間的測量,"附圖為甲、乙兩單擺的擺動次數與時間之關係圖。則甲、乙兩單擺的週期之比為？(A)1：1　(B)2：5　(C)2：1(D)1：3。《答案》B",,skipped,題目提到圖片相關內容: 圖為
2NA1050028,理化,直線運動,時間的測量,"某單擺擺動次數和時間的關係如附圖所示，則下列敘述何者錯誤？　(A)擺動8次需要4秒　(B)擺動週期為0.5秒　(C)擺動的頻率為1赫　(D)10秒可擺動20次。《答案》C詳解：週期＝秒∕次數＝2...",,skipped,題目提到圖片相關內容: 附圖
2NA1050029,理化,直線運動,時間的測量,"附圖為甲、乙、丙三單擺的擺動次數與時間之關係圖，下列敘述何者正確？　(A)乙的週期比甲小　(B)丙的週期比乙小　(C)週期比甲：乙：丙＝1：4：12　(D)週期比甲：乙：丙＝1：3：6。《答案》C...",,skipped,題目提到圖片相關內容: 圖為
2NA1050030,理化,直線運動,時間的測量,"附圖為甲、乙兩單擺的擺動次數與時間之關係圖，則甲、乙兩單擺的週期比為何？(A)1：1　(B)1：2　(C)2：1　(D)1：3。《答案》B詳解：週期＝秒∕次→甲：乙＝6/12：8/8＝0.5：...",,skipped,題目提到圖片相關內容: 圖為
2NA1050031,理化,直線運動,時間的測量,附圖表示在同一地點甲、乙兩單擺的擺動次數與擺動時間之關係，甲、乙兩單擺的擺角皆小於5度，若以L甲、L乙分別代表甲、乙兩單擺的擺長，T甲、T乙分別代表甲、乙兩單擺的週期，則下列敘述何者正確？　(A)T甲...,,skipped,題目提到圖片相關內容: 圖表
2NA1050032,理化,直線運動,時間的測量,馬克想測量一單擺的週期，則下列哪一實驗方法可得到最精確的結果？　(A)同時測量兩個相同單擺擺動一次所需的時間　(B)測量一個單擺擺動一次所需時間　(C)測量一個單擺擺動十次所需時間再除以十　(D)拿兩...,時間測量工具與原理,matched,
2NA1050033,理化,直線運動,時間的測量,已知在小角度的單擺擺動實驗中，單擺的週期和擺長平方根成正比。當擺長36公分，擺錘質量50公克時，擺動20次需時24秒，則若將擺長改為100公分，試問擺動20次需時幾秒？　(A)40　(B)44　(C)...,單擺週期影響因素,matched,
2NA1050034,理化,直線運動,時間的測量,在單擺擺動實驗中，固定擺角為5°，當擺長為100公分，擺錘質量為50公克，測得擺動20次需耗時40秒。若擺長不改變，擺錘質量增加為100公克，則擺動10次需耗時幾秒？　(A)10　(B)20　(C)3...,單擺週期影響因素,matched,
2NA1050035,理化,直線運動,時間的測量,"一物體每分鐘振動600次，則下列何者為其振動的頻率？　(A) EQ \F(1,600)秒　(B) EQ \F(1,10)秒　(C)10赫　(D)600赫。《答案》C詳解：頻率常用單位赫...",週期與頻率,matched,
2NA1050036,理化,直線運動,時間的測量,"有甲、乙兩單擺，在相同的時間內甲擺動9次，乙擺動4次，則兩者的週期比為何？　(A)4：9　(B)1：1　(C)9：4　(D)1：2。《答案》A詳解：週期＝時間∕次數→T甲：T乙＝t/9：t/4＝4...",週期與頻率,matched,
2NA1050037,理化,直線運動,時間的測量,"阿倫以擺長100公分的單擺做實驗，得週期為1.0秒，若改以擺長為25公分的單擺重做實驗，則其週期應為何？　(A)大於1.0秒，但小於4.0秒　(B)小於1.0秒　(C)1.0秒　(D)4.0秒。《答...",單擺週期影響因素,matched,
2NA1050038,理化,直線運動,時間的測量,"阿谷發現自己家中的擺鐘每天老是慢幾分鐘，試問阿谷應該如何調整，才能使得擺鐘恢復正常運作？　(A)擺錘加重　(B)加長擺長　(C)擺錘減輕　(D)縮短擺長。《答案》D詳解：擺長愈小，則擺動週期愈小。",單擺週期影響因素,matched,
2NA1050039,理化,直線運動,時間的測量,"當單擺的擺角因空氣阻力從10°而逐漸變小時，單擺的週期將如何變化？　(A)不變　(B)變大　(C)變小　(D)不一定。《答案》A詳解：仍為小角度擺動，此時擺長不變，週期不變。",單擺週期影響因素,matched,
2NA1050040,理化,直線運動,時間的測量,擺長為160公分的單擺，其擺錘質量為200公克，當擺動角度固定為5度時，來回擺動6次共需時15秒，則下列敘述何者正確？　(A)擺動週期為2.5秒　(B)擺動週期為1.25秒　(C)欲使擺動變快，需減輕...,單擺週期影響因素,matched,
2NA1050041,理化,直線運動,時間的測量,"如附圖所示，當四個單擺之擺盪角度相同時，單擺來回擺動一次所需的時間關係為何？　(A)甲＞乙＞丙＞丁　(B)甲＞丙＞乙＞丁　(C)甲＞乙＝丙＞丁　(D)乙＝丁＞甲＝丙。《答案》D詳解：擺長相同，週...",,skipped,題目提到圖片相關內容: 附圖
2NA1050042,理化,直線運動,時間的測量,"如附圖所示，當四個單擺以相同的小角度擺盪時，哪些來回擺動一次所需的時間相同？　(A)甲、乙　(B)乙、丙　(C)甲、丁　(D)乙、丁。《答案》A詳解：擺長相同，週期相同，與擺錘的質量無關。",,skipped,題目提到圖片相關內容: 附圖
2NA1050043,理化,直線運動,時間的測量,小龍利用棉繩進行單擺的實驗，固定擺長為100公分、擺錘20公克，測出的單擺週期為2秒，若以此棉繩進行實驗並記錄，則下列何者週期錯誤？(已知週期與擺長的平方根成正比)　(A)當擺長為100公分、擺錘質量...,單擺週期影響因素,matched,
2NA1050044,理化,直線運動,時間的測量,"單擺實驗中，當擺錘由附圖中A點釋放，其擺動一次的路徑應為何？(A)A→O→B　(B)A→O→B→O　(C)A→B→A→B　(D)A→O→B→O→A。《答案》D",,skipped,題目提到圖片相關內容: 圖中
2NA1050045,理化,直線運動,時間的測量,"小瑪做單擺實驗，所得數據如附表，此單擺擺動15次約需多少秒？　(A)9.9　(B)16.0　(C)22.5　(D)29.5。《答案》C詳解： EQ \F(15,10)×15→22.5(s)...",單擺特性,matched,
2NA1050046,理化,直線運動,時間的測量,小帕將一質量50公克的鐵球懸吊在2公尺之細繩下方，設定擺角6度進行實驗；結果小帕發現擺錘每擺動10次需時約20秒。試回答下列問題：(　　)(1)擺錘擺動的週期為多少秒？　(A)2　(B)4　(C)5...,單擺週期影響因素,matched,
2NA1050047,理化,直線運動,時間的測量,小明和小華兩人在家裡玩催眠遊戲，小明拿了一個懷錶在小華面前輕輕的擺動，試根據所提供的資料，回答下列問題：(　　)(1)小華測量懷錶擺動的週期，若測量結果為1分鐘擺動75次，則擺動週期為多少秒？　(A...,單擺週期影響因素,matched,
2NA1050048,理化,直線運動,時間的測量,麗奈做完單擺小角度擺動實驗後，實驗結果如附表，試回答下列問題：(　　)(1)在第1次及第2次的實驗中，哪些是控制變因？甲.擺長長度；乙.擺錘質量；丙.擺角角度。　(A)甲乙　(B)乙丙　(C)甲丙...,單擺週期影響因素,matched,
2NA1050049,理化,直線運動,時間的測量,附表為單擺週期的實驗數據，試回答下列問題：(　　)(1)哪幾次實驗可以用來討論單擺週期與擺長的關係？　(A)甲、乙　(B)丙、丁　(C)乙、丙　(D)丁、戊。(　　)(2)哪幾次實驗可以用來討論...,單擺週期影響因素,matched,
2NA1050050,理化,直線運動,時間的測量,"如附圖所示，體重相等的甲、乙、丙三人玩高矮不同的秋千，當擺盪角度相同時，何者的秋千來回擺盪一次所需的時間最短？(A)甲　(B)乙　(C)丙　(D)三人所需的時間一樣長。《答案》C",,skipped,題目提到圖片相關內容: 附圖
2NA1050051,理化,直線運動,位移與路徑長,附圖為某單擺擺動的示意圖，圖中A、C兩點高度相同，B為擺動過程中的最低點，關於此單擺的敘述，下列何者正確？　(A)若由A開始擺動，則完成一次完整的擺動過程為A→B→C　(B)由A擺動至C時，只有水平方...,,skipped,題目提到圖片相關內容: 圖為
2NA1050052,理化,直線運動,位移與路徑長,"物體相對於某一點的位置，可用下列何者來表示？　(A)時間和方向　(B)距離和方向　(C)時間和距離　(D)時間和空間。《答案》B",位置與參考點,matched,
2NA1050053,理化,直線運動,位移與路徑長,"要描述物體的位置必須先建立一個參考點。在「甲位於乙的南方200公里」這句話中，所使用的參考點為何？　(A)甲　(B)乙　(C)南方　(D)200公里。《答案》B",位置與參考點,matched,
2NA1050054,理化,直線運動,位移與路徑長,"試問下列哪一個敘述能夠清楚的標示物體的位置？　(A)鉛筆就在那裡　(B)我距公車站牌還有5分鐘路程　(C)書店在距離麵包店250公尺處　(D)我在距離臺北市政府東南方100公尺處。《答案》D詳解：...",位置與參考點,matched,
2NA1050055,理化,直線運動,位移與路徑長,"關於位置的描述，下列何者最明確？　(A)學校離我家200公尺　(B)學校在我家的東方　(C)學校離我家很近　(D)學校在我家東方200公尺處。《答案》D詳解：位置描述要明確，距離與方向都要標示清楚...",位置與參考點,matched,
2NA1050056,理化,直線運動,位移與路徑長,小萱參加會考，一時找不到考場，於是向警察求援，警察就指著前方對他說：「你看到前方大榕樹左側的那間教室了嗎？那就是你的考場了！」試問在這句話中共有幾個基準點？分別為何呢？　(A)1個；教室　(B)1個；...,位置與參考點,matched,
2NA1050057,理化,直線運動,位移與路徑長,康康離家前告訴馬可：「我在玉山登山口附近500公尺處的密林中賞鳥」，若馬可想找到康康，則還需要下列何項資訊？　(A)康康相對於玉山登山口的方向　(B)全球衛星導航系統　(C)山區地圖　(D)土地公公的...,位置與參考點,matched,
2NA1050058,理化,直線運動,位移與路徑長,"小孟說：「高雄中學的位置在高雄火車站西方500公尺處。」根據此敘述，小孟把何者當作參考點？　(A)高雄中學　(B)小孟自己　(C)高雄火車站　(D)西方500公尺處。《答案》C",位置與參考點,matched,
2NA1050059,理化,直線運動,位移與路徑長,"「小明和小華約在臺北車站北方一公里處的十字路口碰面。」此敘述中的參考點應為下列何者？　(A)小明　(B)小華　(C)臺北車站　(D)十字路口。《答案》C",位置與參考點,matched,
2NA1050060,理化,直線運動,位移與路徑長,"甲、乙、丙、丁四人靜立於操場，乙在甲的東方4公尺處，丙在乙的南方6公尺處，丁在丙的西方10公尺處，則甲在丁哪一方向？　(A)東方　(B)東北方　(C)南方　(D)西南方。《答案》B",位置與參考點,matched,
2NA1050061,理化,直線運動,位移與路徑長,"小惠、小明、小美三個人的位置，如附圖所示。下列對小惠位置的描述，何者正確？　(A)小惠在北方4公尺處　(B)小惠在東北方4公尺處　(C)小惠在小明北方3公尺處　(D)小惠在小美東北方3公尺處。《答...",,skipped,題目提到圖片相關內容: 附圖
2NA1050062,理化,直線運動,位移與路徑長,"甲在乙的東方5公分處，丙在甲的西方3公分處，則下列敘述何者正確？　(A)乙在丙的東方2公分處　(B)乙在甲的東方5公分處　(C)甲在丙的東方2公分處　(D)丙在乙的東方2公分處。《答案》D詳解：三...",,skipped,題目提到圖片相關內容: 附圖
2NA1050063,理化,直線運動,位移與路徑長,"在一水平線上，P點之位置坐標為＋5，與P點距離為4的點，其位置坐標可能為何？　(A)必為－1　(B)必為＋9　(C)＋1或＋9　(D)＋1或－9。《答案》C詳解：5－4＝1或5＋4＝9。",位置與參考點,matched,
2NA1050064,理化,直線運動,位移與路徑長,在一直線上，以0為原點，原點的右邊以正數表示，左邊以負數表示，現在有一隻小蟲由－4公分的位置向右爬行14公分，則小蟲後來的位置在哪裡？　(A)－14 cm　(B)＋6 cm　(C)＋10 cm　(D)...,位置與參考點,matched,
2NA1050065,理化,直線運動,位移與路徑長,"附圖為一直線坐標，以東方為正方向，則下列敘述何者正確？　(A)C點在A點東方　(B)B點在O點西方　(C)以A點為參考點，B點為－2　(D)以C點為參考點，A點為4。《答案》D詳解：(A)A點在...",,skipped,題目提到圖片相關內容: 圖為
2NA1050066,理化,直線運動,位移與路徑長,"設A、B在一直線上，其位置坐標分別為A＝－10，B＝＋4，則A、B中點之位置坐標為何？　(A)－5　(B)－3　(C)－1　(D)＋5。《答案》B詳解：[4－(－10)]/2＝7，4－7＝－3。",位置與參考點,matched,
2NA1050067,理化,直線運動,位移與路徑長,若以一直線坐標上之P點為參考點，則A點的坐標為＋3，B點的坐標為－2，C點的坐標為＋4。今若改以B點為參考點，則下列坐標何者正確？　(A)P點為0　(B)A點為＋5　(C)B點為－2　(D)C點為＋2...,位置與參考點,matched,
2NA1050068,理化,直線運動,位移與路徑長,"一直線道路上各建築物的位置如附圖(一)所示，今小智以學校為原點，東方為正方向，他的x-t圖如附圖(二)所示，則小智在1～2分鐘時位於何處？　(A)超市　(B)公園　(C)學校　(D)捷運站。《答...",,skipped,題目提到圖片相關內容: 圖中
2NA1050069,理化,直線運動,位移與路徑長,小偉發現森林大火，打電話通知消防車前去救火，若其位置如附圖所示，每一格的距離為100公尺，則下列敘述何者錯誤？　(A)小偉距離森林大火400公尺　(B)消防車在森林大火的東方700公尺　(C)小偉在消...,,skipped,題目提到圖片相關內容: 附圖
2NA1050070,理化,直線運動,位移與路徑長,"附圖是四種動物在坐標上的位置，則下列敘述何者錯誤？(圖中每格代表1公分)　(A)蜜蜂在螞蟻的西方6公分　(B)蚱蜢在蝴蝶的東方3公分　(C)蝴蝶在蜜蜂的南方3公分　(D)蚱蜢在螞蟻的西南方3公分。...",,skipped,題目提到圖片相關內容: 圖中
2NA1050071,理化,直線運動,位移與路徑長,「強烈颱風的中心位置，目前在高雄西南方240公里的海面上，以每小時20公里的速度往東北方前進。」試問有關此颱風位置的描述，下列何者錯誤？　(A)高雄為參考點　(B)高雄位於颱風的西北方　(C)240公...,位置與參考點,matched,
2NA1050072,理化,直線運動,位移與路徑長,"關於位移與路徑長的關係，下列何者正確？　(A)位移的大小恆小於路徑長　(B)位移的大小恆大於路徑長　(C)位移的大小不可能等於路徑長　(D)位移的大小不會大於路徑長。《答案》D詳解：路徑長恆大於或...",位移與路徑長,matched,
2NA1050073,理化,直線運動,位移與路徑長,關於位移與路徑長的敘述，下列何者錯誤？　(A)物體移動時，物體位置的變化量，稱為位移　(B)物體實際運動路線的總長度稱為路徑長　(C)位移具有方向性、路徑長沒有方向性　(D)只要物體在直線上運動，其位...,位移與路徑長,matched,
2NA1050074,理化,直線運動,位移與路徑長,關於路徑長與位移的比較，下列何者正確？　(A)位移指物體實際運動路線的總長度　(B)路徑長指物體位置的變化量　(C)路徑長僅與起點、終點的位置有關　(D)位移可以有正、負值或0，而路徑長必為正值或0。...,位移與路徑長,matched,
2NA1050075,理化,直線運動,位移與路徑長,小偉、小瑩、小哈三人同時由相同原點出發騎腳踏車，沿筆直的公路向東前進，距離出發點的位置和時間的關係如附表，則下列敘述何者正確？　(A)小偉和小瑩0～5秒內的位移相同　(B)小瑩0～5秒的路徑長最大　(...,位移與路徑長,matched,
2NA1050076,理化,直線運動,位移與路徑長,"小皮向西走3公尺，再向南走4公尺，試問他的位移大小及所走的路徑長各為多少？　(A)5 m、7 m　(B)7 m、5 m　(C)1 m、7 m　(D)7 m、1 m。《答案》A詳解：位移＝ eq ...",位移與路徑長,matched,
2NA1050077,理化,直線運動,位移與路徑長,附圖為高速公路旁的交流道指示牌，下列敘述何者錯誤？　(A)數字的大小是代表路徑長　(B)路標並沒有顯示大林交流道在嘉義交流道的北方　(C)嘉義交流道與大林交流道之間的路徑長為14公里　(D)路標所標示...,,skipped,題目提到圖片相關內容: 圖為
2NA1050078,理化,直線運動,位移與路徑長,附圖為一平面坐標，則下列敘述何者錯誤？(圖中每1格的邊長均為1公分)　(A)丙在甲的西方4公分處　(B)甲在戊的南方5公分處　(C)由丁點→甲點→乙點→丙點的路徑長為5公分　(D)由乙點到丁點的位移大...,,skipped,題目提到圖片相關內容: 圖為
2NA1050079,理化,直線運動,位移與路徑長,"下列何者不適合當作位移的單位？　(A)km　(B)毫米　(C)　(D)公分。《答案》C",位移與路徑長,matched,
2NA1050080,理化,直線運動,位移與路徑長,"甲、乙、丙三人沿不同的路徑由A地至B地，如附圖所示，則三人的位移大小關係為何？　(A)甲＞乙＞丙　(B)甲＜乙＜丙　(C)甲＝乙＝丙　(D)乙＞丙＞甲。《答案》C",,skipped,題目提到圖片相關內容: 附圖
2NA1050081,理化,直線運動,位移與路徑長,"一烏龜在直線上爬行，如附圖所示。試問其爬行路徑為下列何者時，路徑長最大？(A)A→O→C→O→A　(B)C→O→A→O→A→B　(C)O→A→B　(D)B→A→O→C。《答案》B詳解：路徑長分...",,skipped,題目提到圖片相關內容: 附圖
2NA1050082,理化,直線運動,位移與路徑長,"一瓢蟲在直線上爬行，如附圖所示。試問其爬行路徑為下列何者時，位移最大？(A)C→A→O→B　(B)A→O→B→O→A→C　(C)O→A→C　(D)A→C→A→O→B。《答案》A詳解：位移大小分...",,skipped,題目提到圖片相關內容: 附圖
2NA1050083,理化,直線運動,位移與路徑長,如附圖所示，小宏由甲處走到乙處，再由乙處走到丙處，試問他所走的路徑長與位移各為何？(向右為正)(A)2 m，2 m(向西)　(B)11 m，11 m(向東)　(C)11 m，9 m(向東)　(D)...,,skipped,題目提到圖片相關內容: 附圖
2NA1050084,理化,直線運動,位移與路徑長,有隻螞蟻由附圖中的A點爬到B點，再由B點爬到C點，則螞蟻的位移大小與路徑長各為多少公分？(A)位移6公分，路徑長6公分　(B)位移6公分，路徑長12公分　(C)位移12公分，路徑長6公分　(D)位...,,skipped,題目提到圖片相關內容: 圖中
2NA1050085,理化,直線運動,位移與路徑長,甲、乙兩人相約至山頂會合，在同一起點，甲搭纜車沿一直線直接到山頂，乙則繞行山路而上，試問下列敘述何者正確？　(A)兩人的路徑長相同　(B)兩人的位移相同　(C)甲的位移大於乙所走的路徑長　(D)乙的位...,位移與路徑長,matched,
2NA1050086,理化,直線運動,位移與路徑長,"小倫沿周長200公尺的操場跑道跑了2圈後回到原出發點，試問他的位移大小為多少公尺？　(A)0　(B)100　(C)200　(D)400。《答案》A",位移與路徑長,matched,
2NA1050087,理化,直線運動,位移與路徑長,"阿布沿半徑100公尺的圓形操場跑六分之一圈，其位移大小為多少公尺？　(A)100　(B)200　(C)314　(D)523。《答案》A詳解：阿布的位移如附圖中箭頭所示，∠1為360°× EQ \...",,skipped,題目提到圖片相關內容: 圖中
2NA1050088,理化,直線運動,位移與路徑長,如附圖所示，小葵繞著半徑為R公尺的圓形水池跑一圈，則其位移大小與路徑長分別為多少公尺？(A)位移大小πR，路徑長πR　(B)位移大小2πR，路徑長2πR　(C)位移大小0，路徑長πR　(D)位移大...,,skipped,題目提到圖片相關內容: 附圖
2NA1050089,理化,直線運動,位移與路徑長,"如附圖所示，小野繞半徑30公尺的圓形跑道跑步，由甲點到乙點跑完半圈，則小野的位移為何？　(A)向東94.2公尺　(B)向東60公尺　(C)向西94.2公尺　(D)向西60公尺。《答案》D詳解：位...",,skipped,題目提到圖片相關內容: 附圖
2NA1050090,理化,直線運動,位移與路徑長,"如附圖所示，小瑩繞半徑30公尺的圓形跑道跑步，由甲點到乙點跑完半圈，則小瑩的路徑長約為多少公尺？　(A)94.2　(B)60　(C)30　(D)0。《答案》A詳解：路徑長為兩點間的路程＝ EQ...",,skipped,題目提到圖片相關內容: 附圖
2NA1050091,理化,直線運動,位移與路徑長,"阿海向東走4公里，再向北走3公里，又再向西走8公里，則阿海的位移大小為多少公里？　(A)3　(B)4　(C)5　(D)15。《答案》C",位移與路徑長,matched,
2NA1050092,理化,直線運動,位移與路徑長,"以北方為正方向，小汽車由＋20公尺處運動至－15公尺處，則位移為何？　(A)向北20公尺　(B)向南15公尺　(C)35公尺，無方向　(D)向南35公尺。《答案》D詳解：(－15)－20＝－35→...",位移與路徑長,matched,
2NA1050093,理化,直線運動,位移與路徑長,"如附圖所示，婕兒由A點出發經B點、C點至D點，則婕兒之位移為何？(A)20公尺向左　(B)40公尺向左　(C)20公尺向右　(D)40公尺向右。《答案》C",,skipped,題目提到圖片相關內容: 附圖
2NA1050094,理化,直線運動,位移與路徑長,"如附圖所示，小偉在坐標圖上的(3,8)處，欲前往位於(8,1)處的飛機場，則圖中哪一條路的路徑長剛好等於位移大小？哪一條路的路徑長最長？　(A)乙、丁　(B)甲、乙　(C)乙、丙　(D)甲、丙。《...",,skipped,題目提到圖片相關內容: 圖中
2NA1050095,理化,直線運動,位移與路徑長,"如附圖所示，小偉位在坐標圖上的(5,6)處，分別前往甲、乙、丙三點，粗線段表示其行進的路徑，則到哪一點的路徑長最長？(每1格代表100公尺)　(A)甲　(B)乙　(C)丙　(D)一樣長。《答案》A...",,skipped,題目提到圖片相關內容: 附圖
2NA1050096,理化,直線運動,位移與路徑長,附圖是甲車和乙車在直線道路上的x-t圖，試問下列敘述何者正確？　(A)甲車全程的位移＜乙車全程的位移　(B)甲車全程的位移＞乙車全程的位移 (C)甲車全程的路徑長＜乙車全程的路徑長　(D)甲車全程的路...,,skipped,題目提到圖片相關內容: 附圖
2NA1050097,理化,直線運動,位移與路徑長,附圖是甲車和乙車在直線道路上的x-t圖，試問下列敘述何者錯誤？　(A)甲車全程的位移＞乙車全程的位移　(B)甲車6～8秒的路徑長＜乙車6～8秒的路徑長　(C)甲車全程的路徑長＜乙車全程的路徑長　(D)...,,skipped,題目提到圖片相關內容: 附圖
